Projeto;Chave;Resumo;Tipo de item;Status;Prioridade;Resolução;Responsável;Relator;Criador;Criado;Última visualização;Atualizado(a);Resolvido;Versões afetadas;Versões corrigidas;Componentes;Data limite;Votos;Seguidores;Imagens;Estimativa original;Estimativa de trabalho restante;Tempo gasto;Razão Trabalhada;Subtarefas;Itens associados;Ambiente;Descrição_x;Nível de Segurança;Progresso;Σ de Progresso;Σ de Tempo Gasto;Σ da estimativa de trabalho restante;Σ da Estimativa Original;Categorias;Categoria do status alterada;Categoria do status;Pai;Actual end;Actual start;Approvers;Category;Change reason;Change risk;Change type;Dispositivo;Epic Color;Epic Link;Epic Name;Epic Status;Flagged;Impact;Indisponível ou Inoperante;Issue color;Formulários bloqueados;Formulários abertos;Organizations;Parent Link;Participantes;Project overview key;Project overview status;Rank;Request Type;Responsável pela execução;Sistema Operacional;Sprint;Start date;Status Prazo;Story Points;Story point estimate;Formulários enviados;Target end;Target start;Team;Formulários totais;Unidade;Versão do App;[CHART] Date of First Response;development;Tempo da Primeira Resposta;Tempo de Solução;Data do registro;Pessoa que fez o registro;Tipo;"#JIRA
Card";#Solicitud Quipux;Descrição_y;Equipe;Cliente;Estimativa (h);Versão;Data Pré;Data Produção;Observações;Producto;Unnamed: 13;Responsáveis;Unnamed: 14;Unnamed: 15;Unnamed: 11;Observação;#Solicitud;Produto;"Equipe/Analista
Responsável";"https://www.quipux.com/svn/Arquitectura/Arquitectura%20Script/084_Shopping_brasil/Scripts/SSDD/Back_Version_1.5
"
RJ - Comitê Técnico - Web;OABDRJ-95;Texto - status;Melhoria;Cancelado;Media;Itens concluídos;Fernanda  Rodrigues;Fernanda  Rodrigues;Fernanda  Rodrigues;2023-10-05 17:57:00;;08/fev/24 11:50 AM;2024-02-08 11:50:00;;;;;0;4;Status_plat rj.jpeg;;;;;;;;"Alteração dos textos para:

Cancelado
Concluído
Agendado
Não realizado";;;;;;;SDC_MKT;08/fev/24 11:50 AM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006tf:;;;;;;;;;;;;Nenhum;;;;2023-10-10 13:14:00;;4;125;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-94;Provedores de e-mail diferentes do Gmail, só recebem o link da vídeo chamada como texto;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 17:35:00;;19/jan/24 2:00 PM;2024-01-18 09:44:00;;;;;0;5;imagem (3).png;;;;;;;;;;;;;;;;18/jan/24 9:44 AM;Itens concluídos;Agendamento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006y7:;;;;;;;;;;;;Nenhum;;;;2023-10-06 09:10:00;;0;104;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-93;Pop up de serviço municipal;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Fernanda  Rodrigues;Fernanda  Rodrigues;2023-10-05 17:18:00;;26/fev/24 10:32 AM;2024-02-26 10:32:00;;;;;0;2;;;;;;;;;"Para os serviços municipais, a sugestão é ter um pop up que avise o cidadão sobre isso, algo do tipo ""Esse serviço só está disponível para moradores dos município de sjm, dc e rj”";;;;;;;QUIPUX;26/fev/24 10:32 AM;Itens concluídos;Agendamento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006wj:;;;;;;;;;;;;Nenhum;;;;2023-10-06 09:08:00;;0;143;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-92;Ao clicar em voltar, com o chat aberto o cidadão retorna para a tela de login;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 17:15:00;;11/mar/24 12:12 PM;2024-03-11 12:12:00;;;;;0;4;;;;;;;;;Ao clicar em voltar, com o chat aberto o cidadão retorna para a tela de login do [gov.br|http://gov.br], tendo que retornar ao link da chamada para continuar o atendimento.;;;;;;;QUIPUX;11/mar/24 12:12 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006xz:;;;;;;;;;;;;Nenhum;;;;2023-10-06 09:13:00;;0;157;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-90;Não recebi o e-mail nem o sms de lembrança do agendamento;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Fernanda  Rodrigues;Fernanda  Rodrigues;2023-10-05 17:08:00;;19/jan/24 9:54 AM;2024-01-19 09:54:00;;;;;0;3;;;;;;;;;Thiago, fiz mais de um agendamento pela plataforma e nenhum deles eu receb o lembrete, 1h antes.;;;;;;;;19/jan/24 9:54 AM;Itens concluídos;Mensageria;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006k3:;;;;;;;;;;;;Nenhum;;;;2023-10-06 08:58:00;;0;105;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-89;Perda de áudio ao aumentar imagem da própria câmera.;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 16:59:00;;24/out/23 2:01 PM;2023-10-24 14:01:00;;;;;0;2;;;;;;;;;Se o cidadão ou o atendente clicar na imagem da própria câmera, ira aumentar e dividir a tela com a imagem de ambos, porém essa ação gera perda do áudio para ambos.;;;;;;;;24/out/23 2:01 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006xr:;;;;;;;;;;;;Nenhum;;;;2023-10-06 09:12:00;;0;18;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-88;Incompatibilidade com formato .heif e .heic;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 16:48:00;;26/out/23 3:28 PM;2023-10-26 15:28:00;;;;;0;3;;;;;;;;;"Se o cidadão enviar a foto tirada por um IPhone para o computador, e enviar como anexo, o formato não será suportado.
(.heif / .heic)";;;;;;;;26/out/23 3:28 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006xj:;;;;;;;;;;;;Nenhum;;;;2023-10-05 16:51:00;;0;20;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-87;Texto de voltar ao início em espanhol;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 14:27:00;;18/jan/24 10:20 AM;2024-01-18 10:20:00;;;;;0;3;image-20231006-153223.png;;;;;;;;Após avaliarmos o atendimento pelo e-mail no botão para voltar ao inicio está escrito em espanhol ao invés de português.;;;;;;;;18/jan/24 10:20 AM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006xb:;;;;;;;;;;;;Nenhum;;;;2023-10-05 14:37:00;;0;104;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-86;Sem imagem e áudio na chamada com IOS;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 13:38:00;;22/fev/24 12:11 PM;2024-02-22 12:11:00;;;;;0;3;WhatsApp Image 2024-01-18 at 15.32.57.jpeg;;;;;;;;;;;;;;;QUIPUX;22/fev/24 12:11 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006x3:;;;;;;;;;;;;Nenhum;;;;2023-10-05 14:15:00;;0;139;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-85;Não está sendo possível agendar utilizando sistema IOS;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 13:35:00;;18/jan/24 9:48 AM;2024-01-18 09:48:00;;;;22/jan/24;0;3;;;;;;;;;Ao tentarmos realizar um agendamento utilizando sistema IOS (Iphone), não conseguimos finalizar o procedimento, pois não aparece a opção para o cidadão escolher uma data.;;;;;;;bloqueante;18/jan/24 9:48 AM;Itens concluídos;Agendamento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006wv:;;;;;;;;;;;;Nenhum;;;;2023-10-05 13:40:00;;0;104;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-83;A localização do chat na versão mobile é complexa;Melhoria;Cancelado;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 09:57:00;;09/out/23 2:51 PM;2023-10-05 10:14:00;;;;;0;2;;;;;;;;;"Na versão mobile o cidadão necessita clicar nos 3 pontos do canto inferior direito para abrir o menu de ferramentas da vídeo chamada , incluindo o chat.
Seria melhor que os ícones ficassem fixos na tela, pois usuários com menos experiência podem ter dificuldade para encontrar.";;;;;;;;05/out/23 10:14 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006wf:;;;;;;;;;;;;Nenhum;;;;2023-10-05 10:05:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-82;Anexos do atendente, aparecem duplicado para ele.;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-05 09:24:00;;24/out/23 2:01 PM;2023-10-24 14:01:00;;;;;0;2;Envio duplicado.PNG;;;;;;;;"Quando o atendente anexa um documento no chat, aparece 2 vezes para ele, como se ele tivesse enviado e recebido.

!Envio duplicado.PNG|width=192,height=375!";;;;;;;;24/out/23 2:01 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006w7:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:53:00;;0;19;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-81;Botões da chamada ficam muito próximos aos de navegação do celular;Melhoria;Cancelado;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 16:03:00;;09/out/23 2:52 PM;2023-10-05 09:53:00;;;;;0;2;image-20231005-125315.png;;;;;;;;Botões da chamada ficam muito próximos dos botões de navegação do celular, o que pode gerar toque acidental.;;;;;;;;05/out/23 9:53 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006vz:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:53:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-80;Ao baixar um documento anexado, poderia dar a opção de abrir automaticamente;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:58:00;;09/out/23 4:02 PM;2023-10-09 16:02:00;;;;;0;3;;;;;;;;;;;;;;;;;09/out/23 4:02 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006vr:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:50:00;;0;5;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-79;O chat ocupa a tela inteira na chamada através do celular;Melhoria;Cancelado;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:54:00;;09/out/23 2:55 PM;2023-10-05 09:49:00;;;;;0;2;;;;;;;;;;;;;;;;;05/out/23 9:49 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006vj:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:49:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-78;Notificação do chat poderia ser clicável;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:50:00;;22/fev/24 10:23 AM;2024-02-22 10:23:00;;;;;0;3;;;;;;;;;"Não é possível abrir o chat através do balão de notificação, além de sumir muito rapidamente da tela.

Poderia abrir o chat ao clicar no balão de notificação.";;;;;;;QUIPUX;22/fev/24 10:23 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006vb:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:36:00;;0;140;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-77;SMS não mostra data e hora do agendamento;Melhoria;Concluído;Media;Itens concluídos;Fernanda  Rodrigues;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:39:00;;20/out/23 2:50 PM;2023-10-20 14:45:00;;;;;0;3;WhatsApp Image 2023-10-03 at 16.35.55.jpeg;;;;;;;;"O SMS de confirmação do agendamento, não mostra a data e hora do agendamento realizado.

!WhatsApp Image 2023-10-03 at 16.35.55.jpeg|width=66.66666666666666%!";;;;;;;;20/out/23 2:45 PM;Itens concluídos;Mensageria;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006v3:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:08:00;;0;15;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-76;"Alguns agendamentos constam ""Resultado não encontrado"" nos requisitos.";Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:28:00;;11/out/23 10:26 AM;2023-10-11 10:26:00;;;;;0;2;;;;;;;;;No Vale Social, consta na aba documentos, na Situação Cadastral, consta na aba Outra informação, e no Cartão SUS, também na aba Outra informação.;;;;;;;;11/out/23 10:26 AM;Itens concluídos;Área logada Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006uv:;;;;;;;;;;;;Nenhum;;;;2023-10-06 09:05:00;;1;6;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-75;Toque acidental em voltar, fecha a chamada;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:12:00;;22/fev/24 11:34 AM;2024-02-22 11:34:00;;;;;0;4;;;;;;;;;"Caso haja algum toque acidental no botão retornar que faça o cidadão sair da página, ele somente retornará através do link recebido por e-mail.

Poderia retorna para uma página que dá a opção de “Voltar a chamada”.";;;;;;;QUIPUX;22/fev/24 11:34 AM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006un:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:16:00;;0;140;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-74;Pedindo código para avaliação;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 15:06:00;;26/jan/24 11:35 AM;2024-01-26 11:35:00;;;;;0;3;Código.PNG;;;;;;;;"Em alguns atendimentos, ao clicar em avaliar ao final, aparece uma tela pedindo um código para avaliação.

!Código.PNG|width=881,height=378!";;;;;;;QUIPUX;26/jan/24 11:35 AM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006uf:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:58:00;;0;113;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-73;Perda do áudio ao acessar configurações;Bug;Cancelado;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 14:56:00;;18/jan/24 4:09 PM;2024-01-18 16:09:00;;;;;0;4;;;;;;;;;"Quando cidadão entra em configurações, passa somente a ouvir o atendente, e não é mais ouvido.
Quando o atendente entra em configurações passa somente a ouvir o cidadão e não é mais ouvido.";;;;;;;;18/jan/24 4:09 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006u7:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:35:00;;0;106;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-72;Corte do vídeo ao colocar celular na horizontal;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 14:42:00;;24/out/23 2:01 PM;2023-10-24 14:01:00;;;;;0;2;WhatsApp Image 2023-10-03 at 16.35.55 (1).jpeg;;;;;;;;"Ao colocar o celular na horizontal a imagem do atendente fica cortada quase na metade, o mesmo também acontece quando está visualizando o compartilhamento de tela.

!WhatsApp Image 2023-10-03 at 16.35.55 (1).jpeg|width=1600,height=720!";;;;;;;;24/out/23 2:01 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006tz:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:28:00;;0;19;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-71;Cidadão não consegue abrir a avaliação do atendimento;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Igor Silva de Oliveira;2023-10-04 14:30:00;;18/jan/24 10:18 AM;2024-01-18 10:18:00;;;;;0;2;;;;;;;;;"O cidadão só consegue abrir a avaliação, após o atendente clicar em “Finalizar atendimento” dentro do Atende.
O ideal seria que pudesse acessar assim que a chamada fosse encerrada.";;;;;;;;18/jan/24 10:18 AM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006tr:;;;;;;;;;;;;Nenhum;;;;2023-10-05 09:56:00;;0;105;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-70;Textos nas páginas de agendamento;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Eduardo Soares de Oliveira;Eduardo Soares de Oliveira;2023-10-04 11:48:00;;08/fev/24 1:46 PM;2024-02-08 13:46:00;;;;;0;3;;;;;;;;;"Verificando os textos nas páginas de agendamento, dos serviços síncronos, no ambiente de homologação, eles não condizem com os textos fornecidos na planilha [Simplificado|https://docs.google.com/spreadsheets/d/1bzscjNKvMeBpbUNs4Zd17FShtPDAHDZB/edit?usp=sharing&ouid=102796812563772314425&rtpof=true&sd=true] (página *CARTA_SERVIÇOS_SIMPLIFICADA)*.

Outra coisa, ao meu ver, o conjunto de abas da página de agendamento deveriam ser os mesmos da carta de serviços: O que é? / Quem pode utilizar? / Exigências para realizar o serviço / Valor / Etapas para realização deste serviço / Quanto tempo leva?";;;;;;;QUIPUX;08/fev/24 1:46 PM;Itens concluídos;;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006tj:;;;;;;;;;;;;Nenhum;;;;2023-10-04 15:17:00;;0;127;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-68;Seleção de cidade;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Fernanda  Rodrigues;Fernanda  Rodrigues;2023-10-04 11:23:00;;09/out/23 3:13 PM;2023-10-09 15:13:00;;;;;0;3;image-20231005-124027.png;;;;;;;;;;;;;;;;09/out/23 3:13 PM;Itens concluídos;Agendamento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006t3:;;;;;;;;;;;;Nenhum;;;;2023-10-04 11:27:00;;0;5;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-67;"Agendamento não aparece em ""meus agendamento""";Bug;Concluído;Media;Itens concluídos;Thiago Morina;Fernanda  Rodrigues;Fernanda  Rodrigues;2023-10-04 11:20:00;;19/jan/24 2:00 PM;2024-01-18 09:41:00;;;;17/nov/23;0;4;;;;;;;;;;;;;;;;;18/jan/24 9:41 AM;Itens concluídos;Agendamento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006sv:;;;;;;;;;;;;Nenhum;;;;2023-10-04 11:25:00;;0;105;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-66;O link do Meu RJ na versão mobile está direcionando para área não logada;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-04 06:35:00;;08/fev/24 11:50 AM;2024-02-08 11:50:00;;;;;0;2;WhatsApp Image 2023-10-04 at 06.33.02.jpeg;;;;;;;;;;;;;;;QUIPUX;08/fev/24 11:50 AM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006sn:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:37:00;;0;127;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-65;Na versão mobile o botão sair está em espanhol;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-04 06:35:00;;24/out/23 2:11 PM;2023-10-24 14:11:00;;;;;0;2;Imagem do WhatsApp de 2023-10-24 à(s) 09.51.20_fecd5483.jpg;;;;;;;;;;;;;;;;24/out/23 2:11 PM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006sf:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:36:00;;0;20;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-64;Chatbot abrindo nova página para agendar ao invés de atualizar;Bug;Cancelado;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-04 06:34:00;;05/out/23 4:29 PM;2023-10-05 16:29:00;;;;;0;2;;;;;;;;;;;;;;;;;05/out/23 4:29 PM;Itens concluídos;Chatbot;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006s7:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:43:00;;0;1;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-63;"Não localizei minha avaliação do atendimento no ""Director""";Bug;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-10-03 17:19:00;;19/out/23 1:49 PM;2023-10-19 13:49:00;;;;;0;2;1.png;;;;;;;;"h1. Não localizei minha avaliação do atendimento no ""Director"", realizei avaliação como “regular” e não constava no relatório.";;;;;;;;19/out/23 1:49 PM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006rz:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:50:00;;0;15;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-62;Tela do tablet aparecendo após avaliação pelo cidadão;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-10-03 17:05:00;;19/out/23 1:49 PM;2023-10-19 13:49:00;;;;;0;2;Tablet.jpeg;;;;;;;;Após avaliação redirecionando para tela do tablet das unidades a ideia seria essa mesmo?;;;;;;;;19/out/23 1:49 PM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006rr:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:49:00;;0;15;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-61;"Videoconferência ""iOS"" iPhone";Bug;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-10-03 17:02:00;;18/jan/24 3:20 PM;2024-01-18 15:20:00;;;;;0;3;IMG_9869.PNG;;;;;;;;Mesmo aplicando permissões no iOS, videoconferência não ativa.;;;;;;;bloqueante;18/jan/24 3:20 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006rj:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:44:00;;0;106;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-59;Duplicidade de e-mail pedindo avaliação;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-03 15:51:00;;10/out/23 5:35 PM;2023-10-10 17:35:00;;;;;0;2;Imagem do WhatsApp de 2023-10-03 à(s) 15.51.09_aee1174e.jpg;;;;;;;;;;;;;;;;10/out/23 5:35 PM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006r3:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:48:00;;0;7;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-58;Página com mensagem com erro ao voltar após avaliar;Bug;Cancelado;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-03 15:47:00;;04/out/23 12:50 PM;2023-10-04 12:50:00;;;;;0;2;Imagem do WhatsApp de 2023-10-03 à(s) 15.45.13_db6e8c90.jpg;;;;;;;;;;;;;;;;04/out/23 12:50 PM;Itens concluídos;Avaliação de atendimento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006qv:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:46:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-56;Texto do botão de pesquisa em espanhol;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-03 14:35:00;;05/out/23 9:33 AM;2023-10-05 09:33:00;;;;;0;2;Imagem do WhatsApp de 2023-10-03 à(s) 14.33.55_549e5531.jpg;;;;;;;;;;;;;;;;05/out/23 9:33 AM;Itens concluídos;Chatbot;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006qf:;;;;;;;;;;;;Nenhum;;;;2023-10-04 08:43:00;;0;1;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-54;Chat travando quando mensagem de link de acesso;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-03 08:46:00;;06/out/23 12:17 PM;2023-10-06 10:35:00;;;;06/out/23;0;3;image-20231006-151652.png;;;;;;;;Foi percebido que quando enviamos o link de acesso a um sistema ou serviço durante o chat na chamada, a página do chat travava não deixando que o atendente visualize a conversa anterior, o cidadão também não consegue clicar no link precisando copiar o mesmo e colar no seu navegador e a visualização do link fica cortada e desconfigurada,;;;;;;;;06/out/23 10:35 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006pz:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:13:00;;0;3;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-53;Problemas no áudio durante a chamada;Bug;Concluído;Media;Itens concluídos;ARTHUR FELIPE MELO MAZZINI DA SILVA;ARTHUR FELIPE MELO MAZZINI DA SILVA;Luiz Carlos de Miranda;2023-10-03 08:44:00;;22/fev/24 12:10 PM;2024-02-22 12:10:00;;;;;0;3;;;;;;;;;Também foi percebido que no decorrer da chamada, o áudio parava de funcionar sem qualquer motivo aparente, e somente voltava após liberar novamente a permissão de acesso do microfone e o cidadão sair e reingressar na chamada.;;;;;;;QUIPUX;22/fev/24 12:10 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006pr:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:13:00;;0;142;;;;;;;;;;;;;;;;;;;;;;;;
